geoid,name,population,value,percentile,numerator,denominator,se
95368,95368,14041,0.0208387029046449,0.759329779131759,,,
95991,95991,40861,0.00261349478440696,0.387661843107388,,,
95993,95993,37077,0.0280720430789107,0.86976389946687,,,
93277,93277,52271,0.0201359698180679,0.745620715917746,,,
93292,93292,42031,0.0133945935457876,0.595582635186596,,,
93286,93286,9906,0.00474106142084393,0.416603198781417,,,
93272,93272,4707,-0.0186531620242108,0.141660319878142,,,
93040,93040,1827,0.00617323449530206,0.439451637471439,,,
93060,93060,33773,0.00229025450930578,0.380807311500381,,,
93065,93065,71832,0.0250700477743516,0.833968012185834,,,
91377,91377,13853,0.0257171909049748,0.843869002284844,,,
94704,94704,29597,-0.0367551858201659,0.0517897943640518,,,
94552,94552,14938,0.0384195288295715,0.964204112718964,,,
94578,94578,41865,-0.00937755050885405,0.219345011424219,,,
94566,94566,45893,0.0364754864404833,0.954303122619954,,,
94603,94603,35862,-0.0241356536270695,0.113480578827113,,,
94612,94612,15785,-0.0377130233764032,0.047981721249048,,,
94706,94706,21218,0.0113496859811225,0.543031226199543,,,
95642,95642,7101,0.0196545476410677,0.737242955064737,,,
95938,95938,4446,0.0252152354376615,0.837014470677837,,,
95247,95247,4024,0.0171545633751856,0.686976389946687,,,
95912,95912,5380,0.0247946343011153,0.827113480578827,,,
94564,94564,19260,0.0205804206847666,0.756283320639756,,,
95531,95531,23737,0.0130237584146941,0.584920030464585,,,
95684,95684,3129,0.0226969253975892,0.785986290936786,,,
95633,95633,4188,0.02616769101038,0.84996191926885,,,
93662,93662,30725,0.00524383278751159,0.426504188880427,,,
93654,93654,30373,0.000302760798298418,0.345773038842346,,,
93710,93710,33448,0.00701741897297484,0.455445544554455,,,
93727,93727,84449,0.00304573092868116,0.396039603960396,,,
93730,93730,12770,0.0396164911967681,0.968012185833968,,,
95988,95988,8298,0.00575539624524996,0.434881949733435,,,
95519,95519,19763,0.0168643824557971,0.681645087585682,,,
95542,95542,1871,-0.0317134464744576,0.0746382330540746,,,
92231,92231,40064,-0.00805594801449747,0.234577303884235,,,
93306,93306,72280,-0.000385477288344035,0.332825590251333,,,
