geoid,name,population,value,percentile,numerator,denominator,se
90061,90061,27873,-0.319761580032561,0.127951256664128,,,
91745,91745,55202,0.0306704460027403,0.558263518659558,,,
90044,90044,99443,-0.359951211209644,0.0974866717440975,,,
90808,90808,39330,0.256190371983145,0.835491241431836,,,
90031,90031,39916,-0.187149932255171,0.257425742574257,,,
90211,90211,8019,0.325392022998639,0.900990099009901,,,
90048,90048,21489,0.433871232667936,0.961157654226961,,,
90057,90057,50152,-0.21958499274357,0.222391469916222,,,
90036,90036,37965,0.293171568246458,0.872048743335872,,,
90710,90710,28045,-0.0271039757595562,0.466108149276466,,,
90717,90717,21508,0.137017622572358,0.695354150799695,,,
90670,90670,16700,0.0283714664098321,0.552932216298553,,,
91101,91101,21395,0.0480403046726352,0.582635186595583,,,
91011,91011,20301,0.34902338434085,0.916222391469916,,,
91403,91403,25156,0.411819724059768,0.95049504950495,,,
91207,91207,11031,0.139570558948353,0.699162223914699,,,
91331,91331,105458,-0.153348413438162,0.293221629855293,,,
91325,91325,34575,0.0283125336156772,0.552170601675552,,,
90077,90077,8382,0.628433312251787,0.996953541507997,,,
90731,90731,60659,-0.0710593395536591,0.405940594059406,,,
90066,90066,59167,0.190830630108032,0.766184310738766,,,
90007,90007,42433,-0.467224249063742,0.0456968773800457,,,
90807,90807,32202,0.18138747356972,0.747905559786748,,,
90011,90011,111165,-0.393055794938768,0.0807311500380807,,,
90063,90063,53980,-0.241518095803858,0.18964204112719,,,
91342,91342,94595,-0.0694945554528383,0.411271896420411,,,
91042,91042,26966,-0.055983016376653,0.425742574257426,,,
93543,93543,14392,-0.353847750320786,0.102056359482102,,,
93553,93553,1709,-0.311434445711471,0.134044173648134,,,
90040,90040,12328,-0.286466791891675,0.152322924600152,,,
91007,91007,34116,0.0749200130123178,0.619192688499619,,,
90604,90604,42911,-0.00632435124075295,0.495811119573496,,,
90660,90660,63001,-0.029528045093007,0.461538461538462,,,
90631,90631,69064,0.0288668933724825,0.553693830921554,,,
93601,93601,1674,-0.205657601322349,0.238385376999238,,,
94947,94947,25867,0.220083996562637,0.802741812642803,,,
94952,94952,35503,0.185882388256641,0.756283320639756,,,
95334,95334,17057,-0.110679399455247,0.35034272658035,,,
95388,95388,14116,-0.350286726552493,0.105864432597106,,,
95360,95360,13278,-0.257912331897804,0.171363290175171,,,
95380,95380,42866,-0.249119832465357,0.178979436405179,,,
95324,95324,8380,-0.0333478372091843,0.456207159177456,,,
93546,93546,9591,0.202108139682915,0.776846915460777,,,
93960,93960,26966,-0.25847497297803,0.170601675552171,,,
93926,93926,9171,-0.20305021468304,0.244478293983244,,,
95012,95012,10780,-0.21647869033278,0.225437928408225,,,
94558,94558,68315,0.211515828690608,0.791317593297791,,,
94515,94515,7491,0.170766264814466,0.738004569687738,,,
92868,92868,27072,-0.106073184711477,0.356435643564356,,,
92808,92808,20483,0.332477827497135,0.904798172124905,,,
92604,92604,28990,0.0885383942260271,0.630616907844631,,,
92618,92618,48997,0.164408800107502,0.725057121096725,,,
92630,92630,59403,0.206925372946641,0.785986290936786,,,
92653,92653,30012,0.204934921696898,0.781416603198781,,,
92780,92780,59499,0.0802512184457608,0.624523990860624,,,
92657,92657,9802,0.537995806212829,0.989337395277989,,,
96145,96145,2147,0.429158181908538,0.958111195734958,,,
92262,92262,28618,-0.152846155822861,0.293983244478294,,,
92270,92270,18193,0.0235136354049028,0.543792840822544,,,
92253,92253,40929,0.00808821149519573,0.517136329017517,,,
92236,92236,45477,-0.266614439865696,0.163747143945164,,,
92555,92555,44452,-0.0252810825011782,0.468392993145468,,,
92536,92536,3076,-0.303735811117954,0.14013709063214,,,
92570,92570,60686,-0.285439366998743,0.153846153846154,,,
92220,92220,33525,-0.37299658124918,0.0913937547600914,,,
92277,92277,23172,-0.554836243721703,0.019040365575019,,,
95758,95758,65811,0.0418639743766897,0.573495811119573,,,
95690,95690,2215,-0.117040380208283,0.341203351104341,,,
95829,95829,28264,0.0289621506722205,0.554455445544555,,,
95821,95821,35812,-0.250301164283063,0.176694592536177,,,
95683,95683,6326,0.226414414181408,0.808834729626809,,,
95023,95023,53423,0.046884630451426,0.578827113480579,,,
92395,92395,43908,-0.384684453493219,0.0845392231530845,,,
92308,92308,42207,-0.27597855031126,0.158415841584158,,,
92371,92371,18269,-0.353909580211388,0.101294744859101,,,
92382,92382,4462,-0.0594533890038793,0.421934501142422,,,
92284,92284,26182,-0.341533300731353,0.115003808073115,,,
92285,92285,2430,-0.630574468807614,0.00533130236100533,,,
92404,92404,62915,-0.33488670530595,0.11957349581112,,,
92352,92352,5578,-0.133952858862326,0.312261995430312,,,
92064,92064,49805,0.141592140558178,0.702970297029703,,,
92025,92025,52985,-0.0999710769550909,0.368621477532369,,,
92124,92124,32600,-0.0387228004998102,0.449352627570449,,,
91941,91941,31918,0.0756805839009002,0.61995430312262,,,
91902,91902,18896,0.137752610411624,0.696115765422696,,,
92061,92061,2660,-0.0940862704699176,0.376999238385377,,,
92036,92036,2593,-0.0423770701133516,0.444021325209444,,,
92008,92008,27151,0.19782458312825,0.773800456968774,,,
92081,92081,29596,0.0692044098726612,0.608530083777609,,,
94132,94132,31436,0.125371490643391,0.68012185833968,,,
94158,94158,8455,0.510558977577362,0.980959634424981,,,
94103,94103,30703,0.207174760064612,0.787509520182788,,,
94122,94122,62128,0.315439542588576,0.894897182025895,,,
95212,95212,29426,-0.0523524401810861,0.434120335110434,,,
95330,95330,22760,-0.124777340161714,0.325971058644326,,,
93402,93402,16562,0.0665913234639869,0.606245239908606,,,
93454,93454,40432,-0.0935730115620845,0.378522467631379,,,
94403,94403,44408,0.408701309887724,0.948971820258949,,,
93440,93440,1659,0.255088613025056,0.833206397562833,,,
93110,93110,16849,0.118184586627416,0.669459253617669,,,
93434,93434,7451,-0.161324029698772,0.283320639756283,,,
93101,93101,31371,0.061329613643546,0.601675552170602,,,
95032,95032,26047,0.411689533959655,0.94973343488195,,,
95112,95112,62228,0.018583984825475,0.536176694592536,,,
95035,95035,79655,0.189726961098146,0.763899466869764,,,
95126,95126,36206,0.224978747405509,0.806549885757807,,,
95113,95113,2107,0.280990998669549,0.862147753236862,,,
94022,94022,19406,0.60477326345082,0.996191926884996,,,
95003,95003,25185,0.232570247853977,0.812642802741813,,,
95010,95010,8856,0.18134326717107,0.747143945163747,,,
96094,96094,6611,-0.162605719429525,0.281035795887281,,,
94510,94510,28350,0.271479546622922,0.854531607006854,,,
95446,95446,5168,0.0143199315472155,0.527798933739528,,,
95442,95442,3213,0.367953583011528,0.928408225437928,,,
94931,94931,8926,0.108858368098639,0.658796648895659,,,
95436,95436,6240,0.0826497973476995,0.627570449352628,,,
95357,95357,11765,-0.162649623444751,0.28027418126428,,,
95356,95356,32622,-0.0104718682241238,0.492764661081493,,,
95953,95953,10925,-0.259705166716525,0.169078446306169,,,
95982,95982,3259,0.00586229406300287,0.513328255902513,,,
93257,93257,76519,-0.405798682678754,0.0746382330540746,,,
93247,93247,18234,-0.489715299532338,0.0388423457730388,,,
93021,93021,38581,0.207130571345755,0.786747905559787,,,
91320,91320,44968,0.257192552023589,0.836252856054836,,,
91360,91360,43121,0.153011560648645,0.715917745620716,,,
93035,93035,29354,0.115812790416812,0.666412795125666,,,
95937,95937,1540,-0.159854376442443,0.284843869002285,,,
94544,94544,79747,0.0394528702136524,0.56968773800457,,,
94545,94545,32724,0.0973593236651767,0.645849200304646,,,
94618,94618,17252,0.529694664833291,0.987052551408987,,,
95665,95665,4303,-0.118046777420043,0.338156892612338,,,
94565,94565,97671,-0.0958991277212657,0.375476009139375,,,
94519,94519,20041,0.12143554504833,0.672505712109672,,,
95667,95667,36487,-0.0413438336984066,0.445544554455446,,,
96150,96150,29327,0.013818113975531,0.527037319116527,,,
93657,93657,35666,-0.150173050808232,0.294744859101295,,,
93720,93720,47081,0.185907952015169,0.757044935262757,,,
95540,95540,14196,-0.184500798728823,0.262757044935263,,,
95562,95562,3401,-0.23845615632958,0.195734958111196,,,
95573,95573,1568,-0.33173243288045,0.122619954303123,,,
95521,95521,21068,-0.238557757873424,0.194211728865194,,,
92249,92249,7861,-0.379681075290521,0.0875856816450876,,,
92225,92225,22460,-0.291689616092877,0.146230007616146,,,
93301,93301,12325,-0.467674952764619,0.0449352627570449,,,
93304,93304,49115,-0.391283650352728,0.0814927646610815,,,
93501,93501,4802,-0.511365436913375,0.0327494287890328,,,
93241,93241,16397,-0.442443668729964,0.0555978674790556,,,
93283,93283,2261,-0.501342580264279,0.0357958872810358,,,
93243,93243,1532,-0.183836538568361,0.263518659558264,,,
93230,93230,67605,-0.16281786376098,0.279512566641279,,,
95469,95469,1911,-0.12202990896955,0.334348819497334,,,
96137,96137,3252,-0.240436010611177,0.191926884996192,,,
91776,91776,38664,-0.104704261762755,0.357958872810358,,,
90745,90745,56930,0.0144878709420144,0.529322162985529,,,
90601,90601,32053,0.0271138771777097,0.549124143183549,,,
90247,90247,48293,-0.101614070621301,0.365575019040366,,,
90260,90260,34827,-0.0588522110249974,0.422696115765423,,,
90806,90806,41990,-0.210777115496135,0.231530845392232,,,
90222,90222,33200,-0.265588956209075,0.165270373191165,,,
90813,90813,58380,-0.352924441187448,0.103579588728104,,,
90272,90272,21629,0.593718486325746,0.993907083015994,,,
90025,90025,46883,0.217364391933724,0.798933739527799,,,
90017,90017,27723,-0.272138318305589,0.160700685453161,,,
90038,90038,28580,-0.0806581046648895,0.392993145468393,,,
90046,90046,50900,0.298212338479388,0.878141660319878,,,
90029,90029,36668,-0.119746796743795,0.335872048743336,,,
91204,91204,18723,-0.223994552076831,0.215536938309216,,,
91436,91436,15292,0.406503025773582,0.948210205635948,,,
90027,90027,44770,0.138610497273036,0.697638994668698,,,
